PLAYER_NAME,Team,Season,WL,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,Games
Luis Scola,Indiana Pacers,2013-14,0.6829268292682927,17.062499999999996,3.207317073170732,6.829268292682927,0.012195121951219513,0.08536585365853659,1.2073170731707317,1.6585365853658536,1.048780487804878,3.7195121951219514,4.7682926829268295,0.9878048780487805,1.3170731707317074,0.3170731707317073,0.1951219512195122,0.36585365853658536,2.0,1.5,7.634146341463414,0.04878048780487805,82
Luke Ridnour,Milwaukee Bucks,2009-10,0.5609756097560976,21.44603658536586,4.0,8.365853658536585,0.8414634146341463,2.207317073170732,1.548780487804878,1.7073170731707317,0.2926829268292683,1.451219512195122,1.7439024390243902,3.951219512195122,1.2926829268292683,0.6585365853658537,0.08536585365853659,0.25609756097560976,2.2195121951219514,2.1219512195121952,10.390243902439025,0.036585365853658534,82
Luke Walton,Cleveland Cavaliers,2012-13,0.32,17.143600000000003,1.42,3.62,0.4,1.34,0.2,0.4,0.76,2.14,2.9,3.32,1.2,0.84,0.26,0.18,1.96,0.94,3.44,-1.1,50
Luther Head,Houston Rockets,2006-07,0.6375,27.631812500000017,3.825,8.75,2.2125,5.0125,1.0375,1.3125,0.3875,2.7625,3.15,2.425,1.7125,0.95,0.0625,0.5,1.6625,1.0875,10.9,0.6125,80
Malik Beasley,Minnesota Timberwolves,2021-22,0.5822784810126582,25.01594936708862,4.2025316455696204,10.759493670886076,3.037974683544304,8.063291139240507,0.620253164556962,0.759493670886076,0.3291139240506329,2.5443037974683542,2.8734177215189876,1.4683544303797469,0.5443037974683544,0.5443037974683544,0.1518987341772152,0.43037974683544306,1.1139240506329113,0.4810126582278481,12.063291139240507,1.0379746835443038,79
Malik Monk,Charlotte Hornets,2019-20,0.32727272727272727,21.25642424242423,3.8545454545454545,8.872727272727273,1.0545454545454545,3.709090909090909,1.490909090909091,1.8181818181818181,0.4909090909090909,2.3636363636363638,2.8545454545454545,2.0727272727272728,1.4,0.45454545454545453,0.2909090909090909,0.5272727272727272,1.3454545454545455,1.4545454545454546,10.254545454545454,-4.2,55
Malik Monk,Los Angeles Lakers,2021-22,0.42105263157894735,28.137302631578958,5.144736842105263,10.868421052631579,2.276315789473684,5.815789473684211,1.2236842105263157,1.5394736842105263,0.4868421052631579,2.8815789473684212,3.3684210526315788,2.8684210526315788,1.605263157894737,0.8026315789473685,0.3815789473684211,0.4473684210526316,1.8157894736842106,1.4342105263157894,13.789473684210526,0.6973684210526315,76
Malik Rose,San Antonio Spurs,2001-02,0.7073170731707317,21.07390243902439,3.573170731707317,7.719512195121951,0.012195121951219513,0.14634146341463414,2.2560975609756095,3.1341463414634148,2.097560975609756,3.902439024390244,6.0,0.7439024390243902,1.7073170731707317,0.8536585365853658,0.5121951219512195,0.7560975609756098,2.5365853658536586,0.0,9.414634146341463,2.7804878048780486,82
Malik Rose,San Antonio Spurs,2002-03,0.7215189873417721,24.38310126582279,3.6582278481012658,7.974683544303797,0.02531645569620253,0.06329113924050633,3.0632911392405062,3.8734177215189876,1.8734177215189873,4.531645569620253,6.405063291139241,1.5696202531645569,2.151898734177215,0.7215189873417721,0.5063291139240507,1.1012658227848102,2.607594936708861,0.02531645569620253,10.405063291139241,2.5063291139240507,79
Manu Ginobili,San Antonio Spurs,2003-04,0.6883116883116883,29.28116883116882,4.285714285714286,10.246753246753247,1.1428571428571428,3.1818181818181817,3.103896103896104,3.8701298701298703,1.1168831168831168,3.3506493506493507,4.467532467532467,3.779220779220779,2.090909090909091,1.7662337662337662,0.2077922077922078,0.5974025974025974,2.3506493506493507,0.0,12.818181818181818,5.2727272727272725,77
Manu Ginobili,San Antonio Spurs,2006-07,0.7466666666666667,27.472288888888894,5.28,11.386666666666667,1.7066666666666668,4.306666666666667,4.266666666666667,4.96,0.7866666666666666,3.5733333333333333,4.36,3.506666666666667,2.0933333333333333,1.4533333333333334,0.36,0.5333333333333333,2.066666666666667,4.1466666666666665,16.533333333333335,7.24,75
Manu Ginobili,San Antonio Spurs,2007-08,0.6891891891891891,31.068671171171175,6.121621621621622,13.297297297297296,2.108108108108108,5.256756756756757,5.135135135135135,5.972972972972973,0.8513513513513513,3.9324324324324325,4.783783783783784,4.486486486486487,2.7027027027027026,1.472972972972973,0.44594594594594594,0.5945945945945946,2.3378378378378377,4.986486486486487,19.486486486486488,5.756756756756757,74
Manu Ginobili,San Antonio Spurs,2008-09,0.7272727272727273,26.834962121212126,5.068181818181818,11.159090909090908,1.5681818181818181,4.75,3.8181818181818183,4.318181818181818,0.5454545454545454,3.9545454545454546,4.5,3.5681818181818183,2.0,1.4545454545454546,0.36363636363636365,0.5,2.0454545454545454,3.9545454545454546,15.522727272727273,2.022727272727273,44
Manu Ginobili,San Antonio Spurs,2009-10,0.6133333333333333,28.664355555555552,5.306666666666667,12.04,1.76,4.666666666666667,4.12,4.733333333333333,0.9066666666666666,2.88,3.7866666666666666,4.933333333333334,2.0533333333333332,1.3733333333333333,0.32,0.6266666666666667,2.0533333333333332,3.68,16.493333333333332,5.226666666666667,75
Manu Ginobili,San Antonio Spurs,2011-12,0.8235294117647058,23.3025,4.411764705882353,8.382352941176471,1.5294117647058822,3.7058823529411766,2.588235294117647,2.9705882352941178,0.5294117647058824,2.8823529411764706,3.411764705882353,4.4411764705882355,1.8823529411764706,0.7058823529411765,0.35294117647058826,0.4117647058823529,1.6470588235294117,2.588235294117647,12.941176470588236,6.5588235294117645,34
